"creditcardid","cardtype"
11702,Distinguish
5889,ColonialVoice
6088,Distinguish
9653,SuperiorCard
18698,Vista
2842,Vista
8523,Distinguish
10249,Vista
11207,Distinguish
5,Vista
5377,Vista
15601,ColonialVoice
7594,ColonialVoice
14299,Distinguish
16707,Vista
5402,SuperiorCard
9314,Vista
4015,Distinguish
1836,ColonialVoice
10820,Vista
17776,Distinguish
78,SuperiorCard
3427,SuperiorCard
18351,Distinguish
9972,SuperiorCard
7140,Vista
18783,Distinguish
11075,Vista
6648,SuperiorCard
9187,SuperiorCard
13042,SuperiorCard
18156,Distinguish
15577,Distinguish
1767,Vista
16672,Distinguish
17741,ColonialVoice
17370,SuperiorCard
638,SuperiorCard
15370,ColonialVoice
2176,Distinguish
4784,Distinguish
5700,Distinguish
11862,SuperiorCard
15137,Vista
9861,ColonialVoice
7184,Distinguish
17352,Distinguish
15110,ColonialVoice
8452,Distinguish
11420,ColonialVoice
11016,Distinguish
14197,Vista
12827,Distinguish
3545,ColonialVoice
11203,ColonialVoice
5493,SuperiorCard
13482,ColonialVoice
7326,Distinguish
12020,Vista
4922,Vista
17304,SuperiorCard
14782,Distinguish
17069,Vista
2462,SuperiorCard
814,Vista
13165,ColonialVoice
5659,ColonialVoice
14070,Vista
3099,Distinguish
18667,ColonialVoice
12833,Vista
15723,SuperiorCard
7450,ColonialVoice
11829,ColonialVoice
8545,ColonialVoice
8396,Vista
19153,ColonialVoice
4639,Vista
13419,Distinguish
5069,ColonialVoice
4018,ColonialVoice
6494,SuperiorCard
6723,ColonialVoice
12609,SuperiorCard
18405,ColonialVoice
3557,SuperiorCard
2097,ColonialVoice
14496,SuperiorCard
19024,Vista
7133,SuperiorCard
14608,ColonialVoice
13500,SuperiorCard
8000,ColonialVoice
11193,ColonialVoice
14029,Vista
5363,Vista
4095,Vista
5538,Vista
14913,ColonialVoice
2528,ColonialVoice
18669,Vista
9884,Vista
2430,Distinguish
6056,Distinguish
10369,SuperiorCard
17994,SuperiorCard
6031,SuperiorCard
1889,Distinguish
11765,ColonialVoice
16983,Distinguish
15090,SuperiorCard
9370,Distinguish
14992,SuperiorCard
9852,ColonialVoice
16800,Vista
9984,Vista
17206,Vista
1785,SuperiorCard
5837,SuperiorCard
18433,SuperiorCard
15245,SuperiorCard
10194,Distinguish
8548,ColonialVoice
369,Distinguish
11483,Vista
908,Vista
12613,ColonialVoice
2007,SuperiorCard
18823,ColonialVoice
10494,Vista
7522,Distinguish
1527,Distinguish
13542,ColonialVoice
4454,Distinguish
2434,SuperiorCard
6362,Vista
5866,SuperiorCard
4807,SuperiorCard
5062,ColonialVoice
5870,ColonialVoice
12677,SuperiorCard
6614,SuperiorCard
16392,Vista
9971,Distinguish
3376,SuperiorCard
11727,ColonialVoice
17514,Vista
15650,Distinguish
2850,Distinguish
2684,ColonialVoice
8251,ColonialVoice
16278,ColonialVoice
95,Distinguish
10819,ColonialVoice
8508,Distinguish
17814,ColonialVoice
12812,Distinguish
9748,ColonialVoice
1423,ColonialVoice
4462,Distinguish
14317,ColonialVoice
10380,Vista
11591,SuperiorCard
14194,Vista
14033,SuperiorCard
9014,ColonialVoice
14303,SuperiorCard
15990,SuperiorCard
3012,Vista
8664,SuperiorCard
5976,Distinguish
12234,Distinguish
5057,SuperiorCard
15246,ColonialVoice
15461,Distinguish
1961,SuperiorCard
8765,Distinguish
9000,ColonialVoice
12085,SuperiorCard
2955,Vista
8780,ColonialVoice
2801,Vista
7602,SuperiorCard
8685,Distinguish
17697,Distinguish
7701,SuperiorCard
13506,SuperiorCard
2290,Vista
6727,SuperiorCard
4273,SuperiorCard
13359,SuperiorCard
16202,Vista
6607,SuperiorCard
8247,Distinguish
630,SuperiorCard
259,SuperiorCard
12977,Vista
14930,Vista
6295,SuperiorCard
19202,Vista
268,SuperiorCard
9391,Distinguish
15671,Vista
16888,SuperiorCard
6148,SuperiorCard
10724,Distinguish
6828,Distinguish
5207,ColonialVoice
19094,ColonialVoice
15308,Vista
8431,SuperiorCard
7197,ColonialVoice
14479,Distinguish
19196,ColonialVoice
2532,ColonialVoice
6040,ColonialVoice
16802,Distinguish
10833,ColonialVoice
6522,ColonialVoice
9022,Vista
8155,SuperiorCard
16787,ColonialVoice
5735,Distinguish
7469,SuperiorCard
8700,Distinguish
4817,ColonialVoice
6173,Distinguish
11007,SuperiorCard
13291,Distinguish
435,ColonialVoice
15874,Distinguish
12155,SuperiorCard
15549,Vista
18764,Distinguish
3437,Distinguish
387,ColonialVoice
83,Vista
3209,ColonialVoice
13802,SuperiorCard
11988,ColonialVoice
8225,Vista
2763,ColonialVoice
18748,ColonialVoice
8087,SuperiorCard
4880,SuperiorCard
9408,ColonialVoice
6359,Vista
1064,ColonialVoice
4899,Distinguish
11341,SuperiorCard
12686,Distinguish
2958,SuperiorCard
15321,ColonialVoice
5133,ColonialVoice
4381,Distinguish
11789,Distinguish
16804,Vista
9332,ColonialVoice
13856,Distinguish
8667,ColonialVoice
3607,ColonialVoice
18829,SuperiorCard
7499,Distinguish
502,Vista
11787,Vista
4574,ColonialVoice
6397,Vista
18817,SuperiorCard
5710,Vista
17581,SuperiorCard
17328,ColonialVoice
5554,SuperiorCard
10257,ColonialVoice
2124,Distinguish
11588,Distinguish
16522,Distinguish
13184,ColonialVoice
11572,ColonialVoice
7633,SuperiorCard
15326,ColonialVoice
22,ColonialVoice
3485,Vista
2512,SuperiorCard
3481,SuperiorCard
3122,Vista
2247,Distinguish
4629,Distinguish
18557,Distinguish
904,SuperiorCard
1321,Vista
5023,ColonialVoice
17190,ColonialVoice
18569,SuperiorCard
11463,Vista
15802,SuperiorCard
7931,Vista
6620,Distinguish
4948,ColonialVoice
11846,Vista
14032,ColonialVoice
4609,ColonialVoice
17788,ColonialVoice
7346,ColonialVoice
13207,SuperiorCard
4870,Vista
17157,Distinguish
3955,Vista
18271,Distinguish
9132,Distinguish
1167,SuperiorCard
8116,ColonialVoice
4714,Distinguish
9504,SuperiorCard
17855,Vista
10307,Distinguish
4338,ColonialVoice
17233,SuperiorCard
4303,ColonialVoice
8329,SuperiorCard
3374,ColonialVoice
2869,ColonialVoice
1922,Vista
10460,ColonialVoice
1535,SuperiorCard
18195,SuperiorCard
17760,Distinguish
10398,Distinguish
17103,Distinguish
9902,Distinguish
18963,ColonialVoice
12550,ColonialVoice
12187,Vista
1534,Vista
9964,Distinguish
14169,Distinguish
6785,Vista
13733,Vista
15067,Distinguish
7380,ColonialVoice
1121,Distinguish
3693,Distinguish
6715,SuperiorCard
1580,SuperiorCard
5469,Distinguish
8507,Distinguish
18357,Vista
16240,ColonialVoice
8195,Vista
12635,SuperiorCard
11636,Vista
8459,ColonialVoice
10028,ColonialVoice
8278,Vista
7777,ColonialVoice
12724,SuperiorCard
320,Distinguish
1861,SuperiorCard
13672,Vista
12387,Distinguish
16451,Vista
92,SuperiorCard
7903,Distinguish
13035,Distinguish
17405,SuperiorCard
1933,Distinguish
3191,Vista
14915,SuperiorCard
1007,ColonialVoice
16674,SuperiorCard
14996,Distinguish
11685,Vista
14485,ColonialVoice
12740,ColonialVoice
12408,Vista
10845,Vista
14034,SuperiorCard
3097,SuperiorCard
12568,ColonialVoice
1950,ColonialVoice
7454,Vista
5443,Vista
14684,Vista
14605,Vista
4414,ColonialVoice
12059,Vista
915,Distinguish
6004,ColonialVoice
3405,ColonialVoice
14123,Vista
10514,SuperiorCard
1718,ColonialVoice
2060,SuperiorCard
2423,SuperiorCard
11296,Distinguish
16746,ColonialVoice
5936,Vista
1992,Vista
14464,Vista
1550,SuperiorCard
7192,ColonialVoice
8502,Distinguish
17689,ColonialVoice
17422,Vista
12706,Vista
7105,Distinguish
11261,ColonialVoice
10245,SuperiorCard
5337,Vista
6215,ColonialVoice
3061,ColonialVoice
19031,ColonialVoice
7086,ColonialVoice
6155,ColonialVoice
6919,ColonialVoice
3977,Vista
11755,SuperiorCard
3470,ColonialVoice
17987,Distinguish
15805,Vista
14546,Distinguish
4911,SuperiorCard
2742,SuperiorCard
15682,SuperiorCard
16663,ColonialVoice
18734,Distinguish
11809,Vista
13543,Vista
10483,SuperiorCard
12132,Distinguish
2542,ColonialVoice
5780,SuperiorCard
11953,Distinguish
15175,ColonialVoice
698,SuperiorCard
11361,Vista
9546,Distinguish
18466,Vista
17046,Distinguish
2488,SuperiorCard
14476,Vista
18867,Vista
11344,SuperiorCard
15367,Distinguish
9333,ColonialVoice
14334,Vista
7135,ColonialVoice
1436,Distinguish
7130,Distinguish
9436,ColonialVoice
13949,Distinguish
10366,SuperiorCard
1211,Vista
19039,Distinguish
10475,Distinguish
9421,ColonialVoice
6470,Vista
14904,SuperiorCard
8734,ColonialVoice
6984,ColonialVoice
14372,ColonialVoice
6572,Distinguish
1787,ColonialVoice
7223,Distinguish
17022,Distinguish
12538,ColonialVoice
17191,Distinguish
15389,Distinguish
7103,Distinguish
12402,Vista
11121,ColonialVoice
9505,ColonialVoice
12433,SuperiorCard
9260,SuperiorCard
7488,SuperiorCard
13883,Distinguish
1301,Distinguish
16940,Distinguish
7912,Vista
11381,Vista
17523,Vista
9077,Vista
4760,SuperiorCard
17259,SuperiorCard
14595,Vista
10351,SuperiorCard
1417,Vista
12455,Vista
17289,Vista
5270,Distinguish
15225,ColonialVoice
2576,Vista
7366,Distinguish
16977,Vista
7783,SuperiorCard
15042,Distinguish
16051,ColonialVoice
11038,SuperiorCard
885,Distinguish
13706,Vista
6672,ColonialVoice
9997,Distinguish
14253,ColonialVoice
15641,ColonialVoice
19188,ColonialVoice
6037,Distinguish
3569,Distinguish
18361,SuperiorCard
10653,Vista
18031,Vista
11142,Distinguish
18694,Vista
14250,Distinguish
11108,Vista
6114,SuperiorCard
18914,ColonialVoice
12772,Distinguish
7658,ColonialVoice
6280,ColonialVoice
204,Distinguish
17609,Distinguish
2175,Vista
10631,Vista
3336,SuperiorCard
17160,Distinguish
2040,Distinguish
4272,Distinguish
19025,ColonialVoice
14752,Vista
7937,ColonialVoice
15828,ColonialVoice
16684,SuperiorCard
11392,ColonialVoice
6188,SuperiorCard
7831,Vista
11824,Vista
16770,ColonialVoice
17012,ColonialVoice
1190,ColonialVoice
4825,SuperiorCard
12423,ColonialVoice
12092,Distinguish
2083,SuperiorCard
9529,Vista
12235,Vista
110,Distinguish
13934,Vista
9429,SuperiorCard
7835,Vista
2162,SuperiorCard
8718,Vista
726,SuperiorCard
18075,ColonialVoice
16009,ColonialVoice
3625,Distinguish
856,SuperiorCard
13293,SuperiorCard
9871,SuperiorCard
16098,SuperiorCard
10113,ColonialVoice
15910,Distinguish
6772,Vista
9044,Distinguish
17476,Vista
9330,SuperiorCard
2546,ColonialVoice
8105,SuperiorCard
7727,Distinguish
2311,Distinguish
8750,Distinguish
11851,Distinguish
13705,Distinguish
4220,Distinguish
4584,SuperiorCard
5513,SuperiorCard
1459,Distinguish
10862,ColonialVoice
2897,Distinguish
7922,SuperiorCard
8880,Vista
10776,ColonialVoice
13337,ColonialVoice
15844,ColonialVoice
9136,Vista
1002,SuperiorCard
13842,Vista
2663,SuperiorCard
11337,ColonialVoice
16333,SuperiorCard
16298,Vista
13461,ColonialVoice
10397,Distinguish
1475,ColonialVoice
5456,ColonialVoice
8382,SuperiorCard
12352,Distinguish
10707,SuperiorCard
2820,SuperiorCard
4984,ColonialVoice
4550,Vista
11677,Distinguish
2412,Vista
4200,ColonialVoice
13924,Distinguish
9578,SuperiorCard
12694,Vista
18928,SuperiorCard
15266,Distinguish
14030,SuperiorCard
13361,ColonialVoice
4680,Distinguish
7845,SuperiorCard
12386,ColonialVoice
9244,Distinguish
9662,SuperiorCard
8425,Distinguish
18809,Distinguish
8535,ColonialVoice
5229,Distinguish
13340,SuperiorCard
18052,Distinguish
5956,SuperiorCard
11926,SuperiorCard
16863,SuperiorCard
777,SuperiorCard
7458,Distinguish
9898,Vista
6579,Vista
11517,Vista
2156,Vista
7509,Vista
6792,Distinguish
10554,ColonialVoice
10108,Vista
11183,Distinguish
17166,Vista
8472,Distinguish
13989,SuperiorCard
4719,Vista
11144,SuperiorCard
11287,SuperiorCard
7631,ColonialVoice
11091,Vista
6776,Vista
14078,SuperiorCard
19218,Vista
10681,SuperiorCard
4405,Distinguish
5237,Vista
14440,SuperiorCard
1470,Distinguish
3341,Distinguish
3720,Vista
10624,Distinguish
6132,SuperiorCard
9917,SuperiorCard
10395,Vista
17671,SuperiorCard
9096,SuperiorCard
16925,SuperiorCard
3179,SuperiorCard
5616,SuperiorCard
8393,ColonialVoice
2986,Distinguish
8636,Vista
6182,SuperiorCard
17343,Distinguish
677,Vista
3674,Distinguish
3698,Vista
12422,Vista
4831,ColonialVoice
3966,SuperiorCard
8934,SuperiorCard
684,Vista
4663,SuperiorCard
4488,SuperiorCard
103,Vista
14181,SuperiorCard
18718,SuperiorCard
1245,SuperiorCard
5847,SuperiorCard
2305,Vista
8388,SuperiorCard
16512,ColonialVoice
6635,Distinguish
954,Vista
3950,Vista
8160,SuperiorCard
10930,SuperiorCard
9377,SuperiorCard
15006,Vista
16073,Distinguish
12693,SuperiorCard
3215,Vista
4233,Vista
7255,ColonialVoice
18968,Distinguish
9728,Vista
18700,SuperiorCard
14402,ColonialVoice
14692,SuperiorCard
4208,SuperiorCard
15762,Vista
3993,Distinguish
13738,ColonialVoice
10404,Distinguish
1821,Distinguish
3515,Vista
11878,SuperiorCard
18604,Vista
13785,SuperiorCard
17613,ColonialVoice
15147,SuperiorCard
14781,ColonialVoice
2359,SuperiorCard
18849,Distinguish
7455,Vista
16301,Vista
8050,Distinguish
18234,Distinguish
12880,Distinguish
7950,Distinguish
15355,Vista
8661,ColonialVoice
8576,Distinguish
15771,ColonialVoice
2997,Distinguish
5768,Distinguish
9470,SuperiorCard
2415,ColonialVoice
14108,SuperiorCard
18434,Distinguish
14086,SuperiorCard
3136,Distinguish
202,SuperiorCard
1809,Distinguish
5092,SuperiorCard
3760,ColonialVoice
15842,SuperiorCard
11136,Distinguish
15668,ColonialVoice
7958,SuperiorCard
2275,ColonialVoice
4026,SuperiorCard
12725,Distinguish
6694,SuperiorCard
10889,Vista
9129,SuperiorCard
7932,Vista
18363,ColonialVoice
4331,Distinguish
4808,Distinguish
16513,ColonialVoice
584,SuperiorCard
10552,Distinguish
4324,SuperiorCard
4929,SuperiorCard
10586,SuperiorCard
8367,Vista
4,ColonialVoice
13537,ColonialVoice
937,ColonialVoice
7155,ColonialVoice
1134,SuperiorCard
13382,ColonialVoice
7064,Vista
9899,Distinguish
5054,ColonialVoice
16723,SuperiorCard
4483,Vista
18327,Distinguish
11716,SuperiorCard
459,Distinguish
16190,SuperiorCard
2131,SuperiorCard
7923,ColonialVoice
1929,Vista
12674,ColonialVoice
14305,Distinguish
14039,SuperiorCard
2990,ColonialVoice
11602,ColonialVoice
7322,Distinguish
4485,ColonialVoice
5751,Vista
1890,ColonialVoice
12347,ColonialVoice
13111,ColonialVoice
8939,Vista
7267,SuperiorCard
5412,SuperiorCard
11464,SuperiorCard
12162,SuperiorCard
16445,ColonialVoice
2014,Vista
13720,Distinguish
10300,Vista
2632,ColonialVoice
7025,ColonialVoice
18918,ColonialVoice
4295,Vista
2294,Distinguish
11210,ColonialVoice
1927,SuperiorCard
7661,Distinguish
4497,SuperiorCard
12515,ColonialVoice
1601,SuperiorCard
11626,ColonialVoice
16171,Distinguish
18630,SuperiorCard
17416,Distinguish
1119,Distinguish
7741,Distinguish
11256,SuperiorCard
9467,SuperiorCard
2764,SuperiorCard
11993,Distinguish
11937,Vista
3758,ColonialVoice
12543,SuperiorCard
17073,Distinguish
5189,SuperiorCard
9195,Distinguish
8436,SuperiorCard
11579,SuperiorCard
11673,Vista
9279,Distinguish
14901,ColonialVoice
10157,ColonialVoice
17305,Distinguish
4626,Distinguish
9005,Vista
2687,ColonialVoice
18102,Distinguish
7341,SuperiorCard
2072,SuperiorCard
8834,SuperiorCard
199,SuperiorCard
14574,Distinguish
1822,SuperiorCard
14231,Vista
9701,SuperiorCard
4734,Vista
9561,Vista
11394,ColonialVoice
7448,SuperiorCard
7671,Distinguish
9719,ColonialVoice
389,Distinguish
1712,Distinguish
7067,Distinguish
5300,ColonialVoice
17485,Distinguish
13094,Distinguish
1181,ColonialVoice
3245,Distinguish
14715,Distinguish
15346,Vista
17494,ColonialVoice
1259,Vista
5872,ColonialVoice
17653,SuperiorCard
1427,SuperiorCard
862,Vista
10233,Distinguish
10763,ColonialVoice
15427,SuperiorCard
7071,ColonialVoice
14890,ColonialVoice
14694,SuperiorCard
9589,Vista
2183,SuperiorCard
4607,ColonialVoice
11019,Distinguish
10125,ColonialVoice
18452,SuperiorCard
16423,ColonialVoice
396,SuperiorCard
6943,Vista
7113,Vista
14406,Distinguish
8860,Distinguish
6316,SuperiorCard
8057,ColonialVoice
5560,Distinguish
7986,Vista
7495,Vista
3231,SuperiorCard
16664,ColonialVoice
17696,Vista
117,ColonialVoice
12279,Vista
13982,ColonialVoice
11230,SuperiorCard
15310,Distinguish
15327,ColonialVoice
5302,Distinguish
1776,SuperiorCard
17358,ColonialVoice
293,Vista
3167,Distinguish
15156,Vista
10153,ColonialVoice
2025,Vista
6383,SuperiorCard
16469,Vista
4416,Vista
6742,Distinguish
10568,ColonialVoice
18991,Vista
3289,Vista
15009,ColonialVoice
9626,Vista
17266,ColonialVoice
4728,Vista
2058,Distinguish
17230,Vista
4712,ColonialVoice
19179,SuperiorCard
17156,Distinguish
3591,SuperiorCard
2259,Distinguish
15685,Vista
10149,Distinguish
6084,Distinguish
9556,Distinguish
2932,SuperiorCard
949,Vista
17386,Distinguish
9347,Vista
6267,ColonialVoice
8489,ColonialVoice
8280,Vista
4022,SuperiorCard
6276,ColonialVoice
13707,Distinguish
5954,ColonialVoice
16184,Vista
5867,Distinguish
17562,SuperiorCard
12850,Vista
8669,ColonialVoice
12950,SuperiorCard
18833,SuperiorCard
9888,Vista
15477,ColonialVoice
5008,Vista
12522,Distinguish
2821,Vista
14269,ColonialVoice
12516,ColonialVoice
18006,ColonialVoice
2677,ColonialVoice
17421,Distinguish
18786,Vista
14185,Distinguish
18173,SuperiorCard
17184,Vista
3627,Distinguish
761,SuperiorCard
9236,Distinguish
19145,SuperiorCard
17748,Vista
6883,Distinguish
16199,Distinguish
5790,SuperiorCard
12601,Vista
13744,Vista
17428,Distinguish
573,ColonialVoice
15390,Distinguish
6064,ColonialVoice
15317,Vista
12226,Distinguish
8979,ColonialVoice
9915,SuperiorCard
14588,SuperiorCard
7410,Distinguish
13815,Distinguish
8528,Vista
16857,SuperiorCard
2151,Distinguish
12107,ColonialVoice
19057,SuperiorCard
18088,SuperiorCard
11396,Distinguish
6137,Distinguish
17270,ColonialVoice
6950,ColonialVoice
14927,Distinguish
14912,ColonialVoice
8230,SuperiorCard
16140,ColonialVoice
6940,SuperiorCard
5197,ColonialVoice
13387,SuperiorCard
3477,Distinguish
13107,Vista
2490,Distinguish
19137,Vista
7825,ColonialVoice
8776,Distinguish
3750,Vista
13559,ColonialVoice
9455,Vista
605,ColonialVoice
11445,Vista
18881,SuperiorCard
17378,SuperiorCard
15673,Vista
6153,ColonialVoice
11884,Vista
63,Distinguish
12291,Vista
1319,ColonialVoice
8335,Distinguish
11671,ColonialVoice
2199,ColonialVoice
18926,SuperiorCard
5728,ColonialVoice
13829,SuperiorCard
18082,SuperiorCard
797,Vista
9813,ColonialVoice
18763,Distinguish
7551,ColonialVoice
14359,SuperiorCard
12563,Distinguish
13237,Vista
3371,ColonialVoice
1843,Distinguish
1239,SuperiorCard
2784,ColonialVoice
11827,ColonialVoice
11200,Distinguish
10223,ColonialVoice
2078,Vista
14165,ColonialVoice
5879,Vista
10858,ColonialVoice
420,Distinguish
17033,Vista
9668,SuperiorCard
19128,ColonialVoice
18989,Vista
1479,SuperiorCard
15995,Vista
13998,ColonialVoice
15858,Vista
12963,Vista
5792,ColonialVoice
18057,ColonialVoice
17920,ColonialVoice
4122,Distinguish
16754,SuperiorCard
1582,Vista
15724,Vista
10424,SuperiorCard
6988,SuperiorCard
16973,ColonialVoice
14679,Distinguish
6492,SuperiorCard
12524,Distinguish
1155,Vista
9133,ColonialVoice
18876,Distinguish
431,Distinguish
8052,ColonialVoice
7354,ColonialVoice
1077,Distinguish
1799,SuperiorCard
2237,SuperiorCard
10957,SuperiorCard
5219,ColonialVoice
820,ColonialVoice
17431,ColonialVoice
15718,SuperiorCard
1762,SuperiorCard
1570,Vista
7282,SuperiorCard
4751,Vista
8715,Distinguish
13106,Vista
11978,Distinguish
11478,Distinguish
7643,SuperiorCard
7432,ColonialVoice
6964,ColonialVoice
18653,Vista
9045,ColonialVoice
14621,SuperiorCard
12281,Vista
4444,Vista
7601,SuperiorCard
5164,Vista
8892,SuperiorCard
7260,Vista
5035,ColonialVoice
12201,ColonialVoice
12068,ColonialVoice
10769,Distinguish
4054,Vista
7886,Vista
9135,SuperiorCard
7362,Vista
884,Vista
947,Vista
10212,ColonialVoice
14152,SuperiorCard
1525,Distinguish
3115,SuperiorCard
12191,Distinguish
7345,Distinguish
14057,Distinguish
6552,SuperiorCard
13327,Vista
10950,Vista
9443,SuperiorCard
16072,SuperiorCard
18274,ColonialVoice
2596,Vista
894,ColonialVoice
11168,SuperiorCard
10439,ColonialVoice
2216,Distinguish
4856,SuperiorCard
15677,Vista
7526,Vista
7452,Vista
1442,Vista
3799,Distinguish
9018,Vista
12862,ColonialVoice
19234,Vista
120,Distinguish
14454,Distinguish
17885,ColonialVoice
2091,SuperiorCard
5516,Distinguish
6835,Vista
5316,SuperiorCard
6625,Vista
1758,ColonialVoice
11731,SuperiorCard
1739,SuperiorCard
13425,ColonialVoice
7598,SuperiorCard
17152,Distinguish
5586,Vista
13696,Distinguish
2998,Distinguish
14049,Vista
19206,Vista
17232,Distinguish
5825,SuperiorCard
2257,Distinguish
8101,SuperiorCard
18283,SuperiorCard
8360,Distinguish
4060,ColonialVoice
7612,SuperiorCard
315,ColonialVoice
6712,Distinguish
10049,SuperiorCard
17580,Vista
18117,Vista
18958,ColonialVoice
88,Distinguish
13585,Vista
10640,Distinguish
13751,Distinguish
3860,Vista
11269,Distinguish
5209,SuperiorCard
17539,Distinguish
13691,Vista
7221,ColonialVoice
11051,Vista
1891,Distinguish
15411,SuperiorCard
1932,Distinguish
2284,ColonialVoice
2988,ColonialVoice
6502,SuperiorCard
16255,Distinguish
11596,Vista
364,Distinguish
16997,Vista
16114,Distinguish
3019,Vista
4106,Vista
2448,SuperiorCard
13265,SuperiorCard
9068,ColonialVoice
5423,Distinguish
1140,ColonialVoice
1010,SuperiorCard
14111,Distinguish
9291,Distinguish
12368,ColonialVoice
6887,Distinguish
15498,Distinguish
18574,SuperiorCard
6222,Distinguish
12405,Vista
15996,SuperiorCard
2116,Distinguish
14076,SuperiorCard
